precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,month,is_monsoon,flood_event
19.8,101277.6,0.263,37.34,1.69,49.84,10.38,5.7,37.54,0.2685,3,0,0
27.82,101264.0,0.3312,19.79,0.75,57.46,20.0,15.0,18.33,0.3454,1,0,0
5.78,102615.8,0.1161,26.53,0.71,24.76,3.42,2.22,27.01,0.1358,10,0,0
27.3,100739.6,0.3229,18.9,2.42,59.14,17.91,9.8,19.83,0.3069,6,1,0
327.8,98000.0,0.9409,30.17,8.71,99.23,219.88,176.26,29.15,0.9143,7,1,1
16.45,101525.2,0.2395,21.52,0.48,48.87,13.69,8.35,20.28,0.2572,2,0,0
232.73,99105.3,0.7574,22.36,6.85,85.57,150.29,90.36,24.09,0.752,7,1,1
189.09,99527.5,0.6903,28.18,5.43,83.94,152.59,124.56,27.86,0.7059,9,1,1
16.55,101456.7,0.2401,20.84,2.42,45.72,9.2,7.39,21.02,0.2342,9,1,0
254.53,98737.4,0.8287,27.03,6.79,88.92,186.48,127.55,25.05,0.8234,8,1,1
300.98,98112.5,0.8548,29.31,8.18,95.72,189.93,137.72,29.11,0.8312,6,1,1
3.34,103000.0,0.088,21.11,0.36,27.86,2.43,1.46,21.45,0.0712,6,1,0
27.58,101111.8,0.3373,31.21,1.98,60.07,20.0,13.55,31.62,0.3185,6,1,0
335.8,98184.1,0.9293,21.5,4.57,100.0,250.0,180.0,23.31,0.9209,7,1,1
20.62,101094.4,0.2653,35.4,0.81,53.77,14.49,10.99,35.22,0.2682,10,0,0
132.61,99679.5,0.6754,32.53,3.08,81.4,88.99,62.16,33.28,0.6952,6,1,1
9.93,101247.8,0.1943,25.87,1.94,35.5,7.15,3.87,26.56,0.1989,6,1,0
271.53,99053.9,0.8769,29.19,9.47,91.18,163.04,138.25,28.79,0.8944,2,0,1
12.24,101486.8,0.1664,28.24,0.41,37.03,10.39,7.36,27.93,0.1714,10,0,0
122.75,100156.4,0.6835,26.76,5.56,78.49,101.12,58.84,25.51,0.6648,3,0,1
289.16,98653.1,0.9112,23.77,9.04,93.65,174.66,135.3,22.92,0.8843,10,0,1
24.31,100768.5,0.2793,26.01,3.56,55.36,14.33,8.42,24.97,0.2701,5,0,0
112.28,99923.1,0.6501,31.18,5.74,75.84,84.95,68.29,29.99,0.6571,9,1,1
29.41,100882.7,0.3371,35.09,2.31,70.0,20.0,15.0,34.82,0.3564,11,0,0
236.01,98838.9,0.8181,26.87,6.82,90.45,158.7,99.42,26.08,0.8201,9,1,1
169.06,99793.8,0.7619,22.91,7.13,83.69,95.57,57.92,22.76,0.7764,8,1,1
265.93,98434.9,0.8989,20.0,8.49,95.43,185.91,139.44,19.62,0.892,9,1,1
211.89,98773.8,0.7852,25.8,7.73,86.36,167.8,107.03,25.36,0.7829,8,1,1
14.01,101060.6,0.2125,29.72,2.27,42.2,11.8,6.81,29.73,0.199,4,0,0
130.55,100047.4,0.6155,29.01,3.43,78.12,86.67,48.92,30.45,0.6297,8,1,1
234.74,98936.4,0.726,23.29,4.9,96.05,182.19,153.63,22.04,0.7241,8,1,1
259.85,98494.7,0.8478,24.94,5.43,93.45,153.79,86.31,25.79,0.8178,7,1,1
118.49,100079.6,0.6362,24.24,4.01,75.37,94.33,73.22,24.77,0.6512,8,1,1
345.77,98000.0,0.8985,22.98,10.18,97.2,205.02,163.18,23.17,0.9041,9,1,1
18.39,101161.4,0.2383,18.21,2.28,52.85,14.39,12.82,18.7,0.2262,7,1,0
181.85,99451.2,0.7443,32.19,8.04,88.92,118.34,86.82,31.6,0.7597,9,1,1
149.66,100130.4,0.6759,21.36,4.98,77.75,98.44,80.65,20.35,0.651,6,1,1
94.91,100357.8,0.6,31.55,3.0,75.14,58.1,40.0,31.03,0.5883,9,1,1
178.83,99506.8,0.7255,20.23,5.76,86.26,151.0,83.41,21.69,0.7218,1,0,1
18.76,100875.5,0.2849,33.98,1.82,50.27,12.94,10.71,35.21,0.3029,3,0,0
20.61,100582.1,0.2474,23.04,0.65,52.49,16.46,14.28,21.18,0.2573,3,0,0
277.73,98185.8,0.8408,22.61,6.61,89.85,177.68,125.22,20.72,0.8509,9,1,1
26.39,101120.2,0.2938,21.33,4.14,58.08,13.98,11.04,22.58,0.2854,2,0,0
100.58,100367.7,0.6885,24.77,4.46,77.09,67.27,45.56,23.4,0.675,6,1,1
216.31,99149.4,0.8457,33.31,8.2,87.81,122.82,85.09,33.86,0.8347,6,1,1
29.48,100500.0,0.35,26.08,4.03,68.1,18.86,10.63,27.64,0.351,2,0,0
27.22,101421.7,0.3436,37.48,2.14,62.6,14.19,10.16,36.32,0.3317,4,0,0
234.42,99074.7,0.8104,23.93,3.71,88.73,198.2,127.89,22.19,0.8199,7,1,1
19.39,101226.5,0.2369,29.71,2.03,57.22,14.12,10.87,31.37,0.2396,12,0,0
202.65,99606.6,0.7697,29.18,5.74,84.08,125.88,75.61,28.36,0.7458,6,1,1
346.37,98000.0,0.8938,27.52,10.85,100.0,237.1,180.0,28.51,0.9125,11,0,1
16.53,100681.8,0.2454,29.56,1.71,52.48,12.09,8.38,28.31,0.2436,3,0,0
266.32,98683.7,0.7469,20.0,5.53,95.5,219.18,130.05,21.26,0.7286,3,0,1
315.45,98000.0,0.94,20.46,9.29,100.0,188.06,109.07,20.51,0.9419,8,1,1
28.75,100607.0,0.3462,28.38,5.0,70.0,16.02,9.57,29.65,0.3419,1,0,0
6.69,102427.4,0.14,26.28,0.85,30.75,5.44,4.3,24.3,0.135,2,0,0
168.49,99530.3,0.7167,29.27,4.54,83.31,120.02,98.25,27.93,0.7146,8,1,1
216.61,99344.1,0.7384,25.81,3.65,84.95,171.12,132.87,24.79,0.7179,7,1,1
27.29,100575.1,0.3303,28.26,3.18,60.72,20.0,15.0,26.81,0.3442,1,0,0
84.48,100500.0,0.6,27.82,3.0,75.27,68.61,44.43,27.2,0.5946,7,1,1
243.96,98886.8,0.7972,33.22,7.28,89.57,152.44,97.5,34.84,0.7742,7,1,1
87.28,100500.0,0.6,20.62,3.0,75.0,56.1,47.36,22.38,0.5927,9,1,1
16.93,101885.0,0.2305,32.37,2.54,45.05,15.01,9.26,30.54,0.2384,6,1,0
171.42,99252.8,0.7088,29.87,3.01,89.61,127.69,75.11,30.09,0.698,8,1,1
29.45,100510.2,0.35,24.11,4.5,63.66,20.0,13.85,25.61,0.3433,4,0,0
195.0,98986.7,0.6776,29.65,4.95,86.54,110.9,71.97,29.76,0.6666,9,1,1
2.27,102787.6,0.1147,18.62,0.54,23.64,1.82,1.4,18.99,0.1052,7,1,0
193.05,99250.1,0.7366,22.15,5.64,87.39,112.79,64.39,21.05,0.7558,9,1,1
118.06,100188.2,0.6398,20.27,3.0,77.99,90.98,57.52,19.69,0.6434,10,0,1
26.06,101160.9,0.2899,35.86,2.79,67.88,15.98,13.88,37.63,0.2863,8,1,0
106.32,99935.1,0.6447,26.03,3.08,81.77,64.53,49.76,25.63,0.6368,6,1,1
19.06,101203.6,0.2581,28.33,1.95,55.35,14.18,7.42,28.52,0.2634,11,0,0
21.52,101627.2,0.2414,24.17,2.37,56.21,14.43,10.55,22.43,0.2479,6,1,0
19.28,101447.6,0.2203,32.66,0.94,54.55,10.56,5.53,33.64,0.2168,8,1,0
0.83,102168.3,0.0922,29.67,0.49,20.0,0.72,0.64,27.81,0.0961,12,0,0
5.3,102614.8,0.1189,25.09,0.65,31.83,4.2,3.47,26.44,0.111,2,0,0
22.67,100903.5,0.269,23.93,1.28,55.86,16.02,9.7,22.98,0.2597,1,0,0
22.14,100786.4,0.2458,34.65,1.6,53.09,17.27,11.66,34.81,0.2591,1,0,0
0.1,102623.2,0.106,30.75,0.0,25.52,0.07,0.06,31.3,0.1104,10,0,0
14.67,101737.6,0.1715,26.94,0.31,49.64,12.4,7.4,26.85,0.1605,5,0,0
104.47,99845.3,0.6474,31.03,3.35,76.1,86.54,50.49,32.45,0.6399,7,1,1
9.83,102105.0,0.1787,34.57,1.03,25.21,5.54,4.66,33.58,0.1746,5,0,0
4.67,102967.1,0.1127,24.71,0.52,20.52,4.16,2.53,24.25,0.1238,6,1,0
263.56,98303.9,0.78,20.0,6.51,94.74,168.04,112.18,21.15,0.7772,10,0,1
11.69,101723.4,0.2079,33.23,1.09,37.64,10.4,7.18,34.68,0.2011,10,0,0
81.38,100374.7,0.6,28.92,3.0,79.89,59.27,45.33,29.04,0.6283,4,0,1
7.65,101603.3,0.127,19.07,0.49,33.24,5.59,3.7,19.61,0.1332,5,0,0
25.47,100718.2,0.3254,18.32,1.17,66.18,15.7,14.09,18.98,0.3325,1,0,0
5.92,101958.0,0.1146,22.47,0.26,31.86,5.1,2.87,21.72,0.1135,6,1,0
146.98,100132.1,0.6619,23.06,3.0,80.69,118.94,92.23,21.2,0.641,8,1,1
17.11,100500.0,0.2319,22.74,0.77,53.34,8.93,4.75,21.56,0.2231,3,0,0
2.06,102996.3,0.08,30.17,0.0,21.31,1.83,1.4,28.34,0.0705,8,1,0
24.25,100833.4,0.2725,25.62,1.66,55.77,15.16,12.09,26.96,0.2679,9,1,0
5.95,102053.8,0.1352,34.7,0.11,34.26,5.18,4.16,33.36,0.1286,11,0,0
18.1,101297.4,0.2601,26.35,1.78,48.25,15.48,9.28,27.57,0.2724,2,0,0
144.82,100459.2,0.6597,24.47,3.77,81.78,88.06,52.92,24.08,0.6891,4,0,1
337.68,98000.0,0.9354,29.25,8.44,98.99,236.33,152.93,27.43,0.9268,6,1,1
313.8,98457.0,0.9431,26.62,8.79,92.11,179.54,110.66,26.3,0.9683,7,1,1
277.43,98050.5,0.8809,21.37,10.34,96.77,217.65,177.76,22.02,0.8539,6,1,1
303.19,98932.2,0.8925,25.54,4.8,100.0,245.13,170.72,25.71,0.8918,7,1,1
80.7,100500.0,0.625,20.53,3.0,75.43,51.63,40.0,22.07,0.6193,6,1,1
133.72,100006.8,0.6848,20.0,4.25,84.13,76.82,59.61,19.37,0.6985,12,0,1
8.9,101573.7,0.1931,19.87,0.87,37.27,6.34,5.62,19.98,0.1838,2,0,0
176.22,99912.8,0.7005,33.37,5.93,82.98,118.87,89.02,34.19,0.6879,1,0,1
16.73,101328.6,0.2353,21.06,3.6,45.55,11.36,8.11,20.98,0.2205,4,0,0
211.73,99757.4,0.7985,21.74,5.61,83.78,135.67,112.47,21.7,0.8249,6,1,1
288.88,98935.6,0.9405,27.7,9.91,92.46,217.15,121.52,28.3,0.9446,2,0,1
104.33,100492.6,0.6313,20.59,4.73,76.64,73.64,54.46,18.97,0.6023,3,0,1
20.87,101198.7,0.2702,23.25,2.84,44.37,11.36,8.23,24.1,0.2762,1,0,0
282.16,98550.5,0.8175,26.49,8.13,87.93,181.87,121.04,26.44,0.8453,8,1,1
228.42,98614.7,0.8257,22.79,3.0,86.82,132.92,88.29,21.59,0.8502,3,0,1
154.4,99230.1,0.6918,28.08,4.66,82.22,112.72,75.23,26.83,0.6766,10,0,1
18.38,101161.7,0.2379,34.96,3.15,54.1,16.16,13.28,35.76,0.2376,8,1,0
23.13,101522.2,0.302,32.54,1.42,58.91,19.79,10.53,31.55,0.2834,9,1,0
14.51,102078.3,0.2438,28.96,1.44,44.88,10.1,8.35,28.42,0.2601,2,0,0
307.25,98546.8,0.9017,20.0,8.41,95.45,193.84,154.49,20.21,0.8766,9,1,1
273.83,98799.5,0.8405,28.56,8.49,91.35,157.73,98.74,29.99,0.8415,6,1,1
24.04,100867.2,0.2942,31.61,3.08,60.71,15.49,8.19,30.41,0.3122,3,0,0
207.84,99290.7,0.7999,28.59,5.43,88.93,144.44,103.36,29.66,0.7797,9,1,1
13.03,102458.1,0.1987,23.86,1.34,37.23,9.5,5.56,25.51,0.1883,6,1,0
28.41,100902.7,0.35,22.86,3.38,70.0,20.0,10.92,22.07,0.3366,7,1,0
246.76,98969.9,0.7693,29.57,6.19,94.03,147.2,106.0,29.28,0.764,8,1,1
307.13,98329.4,0.9168,30.58,7.48,95.79,224.15,173.77,30.77,0.935,8,1,1
13.59,102448.3,0.2051,18.16,1.44,41.43,9.01,5.15,18.29,0.1982,1,0,0
9.14,101461.0,0.1698,28.96,0.96,36.55,6.75,5.27,27.27,0.1786,1,0,0
13.04,101687.6,0.2227,29.26,2.59,38.52,9.94,8.86,30.34,0.2122,10,0,0
11.76,101746.8,0.1712,31.48,1.41,45.28,8.09,6.29,33.11,0.1626,2,0,0
173.74,99695.9,0.7634,27.05,5.43,81.78,96.78,66.11,26.64,0.7743,6,1,1
234.44,99577.9,0.7841,32.86,4.69,89.7,197.37,164.18,34.13,0.7642,9,1,1
308.24,98435.4,0.8654,20.0,10.93,100.0,218.48,152.5,19.25,0.8757,9,1,1
24.84,100599.6,0.3114,25.97,1.66,62.18,17.07,12.4,24.11,0.3192,8,1,0
20.93,100771.3,0.235,35.35,1.57,48.68,13.84,9.91,36.3,0.2218,1,0,0
19.37,101002.3,0.2162,37.42,1.26,50.81,10.3,6.06,36.71,0.2272,12,0,0
114.89,100283.6,0.6449,32.4,3.27,75.0,71.68,56.76,34.21,0.6154,8,1,1
211.75,99069.7,0.8062,26.57,6.09,86.52,174.06,102.48,25.37,0.835,6,1,1
11.68,101652.6,0.207,32.57,1.34,39.1,9.08,4.81,32.86,0.2139,12,0,0
20.82,101128.4,0.2995,25.38,2.24,60.78,11.03,6.94,26.43,0.3147,11,0,0
286.48,98742.5,0.891,26.06,9.21,96.53,166.62,118.77,26.44,0.9009,9,1,1
7.05,101480.4,0.1356,28.41,0.93,27.3,3.97,2.61,26.77,0.149,9,1,0
320.06,98691.4,0.95,31.61,7.15,94.91,250.0,154.78,29.95,0.9332,8,1,1
27.12,100500.0,0.3198,32.6,1.08,68.93,20.0,15.0,33.49,0.3288,12,0,0
29.05,101143.4,0.35,28.45,3.97,70.0,17.84,13.38,29.13,0.3557,4,0,0
185.16,99205.0,0.7758,25.91,6.3,86.29,119.34,95.6,26.58,0.7609,6,1,1
24.21,100500.0,0.3012,22.35,3.26,66.21,13.13,8.4,20.82,0.2912,4,0,0
16.08,101410.7,0.2324,28.48,2.17,45.3,11.11,9.4,30.02,0.2222,12,0,0
20.67,101381.9,0.2394,27.87,2.65,56.47,15.38,12.85,26.76,0.2428,8,1,0
8.25,101499.3,0.1949,28.4,0.0,29.37,4.98,4.41,29.77,0.1825,6,1,0
339.04,98467.1,0.9341,20.0,9.04,97.7,187.06,118.91,20.52,0.914,6,1,1
177.72,99372.9,0.7695,32.5,5.51,84.97,142.98,106.65,33.47,0.788,9,1,1
171.43,99431.2,0.7165,25.68,5.82,86.18,97.78,64.44,24.65,0.7073,7,1,1
0.23,103000.0,0.1472,29.24,0.12,20.0,0.16,0.11,30.24,0.15,1,0,0
171.9,100153.4,0.7176,33.78,6.6,82.14,95.02,72.79,34.75,0.7467,8,1,1
90.22,100269.8,0.6186,22.3,3.81,75.08,71.62,58.29,21.3,0.5908,8,1,1
238.48,99024.8,0.8115,33.98,8.49,88.89,184.01,105.94,32.89,0.805,7,1,1
26.01,100578.3,0.3189,28.9,5.0,66.05,15.29,9.81,30.32,0.3133,5,0,0
24.71,101429.3,0.2994,18.49,4.25,57.08,13.43,9.45,17.23,0.3192,4,0,0
13.23,101856.9,0.1879,20.14,0.87,44.29,10.59,7.16,21.27,0.1948,6,1,0
10.9,101815.0,0.2071,37.11,1.21,34.29,5.82,3.19,37.7,0.2244,10,0,0
137.08,99786.5,0.6242,22.01,4.31,76.16,81.79,51.29,20.05,0.6343,7,1,1
312.33,98295.9,0.8968,29.41,9.49,97.71,250.0,146.24,29.65,0.8943,10,0,1
28.61,100916.0,0.3372,30.07,3.24,69.52,16.06,13.01,31.9,0.3491,9,1,0
10.5,102566.6,0.1721,23.72,0.5,30.26,8.47,6.64,23.41,0.1886,4,0,0
315.88,98830.9,0.8838,25.14,9.66,98.35,200.07,161.23,23.15,0.8716,7,1,1
27.81,100871.2,0.3185,35.18,1.92,64.6,20.0,15.0,34.06,0.3161,4,0,0
8.66,101712.2,0.142,28.77,0.3,28.29,6.39,4.89,28.91,0.1516,9,1,0
5.12,102525.1,0.1261,20.41,0.45,29.17,3.74,2.73,19.71,0.1248,9,1,0
28.8,100641.1,0.3304,23.91,4.72,70.0,20.0,13.28,23.78,0.3235,2,0,0
168.73,99819.4,0.7818,31.05,4.62,83.58,114.85,71.02,29.56,0.7571,9,1,1
304.33,98404.7,0.9153,23.99,7.28,98.07,228.68,173.96,25.95,0.9156,8,1,1
82.65,100500.0,0.6262,23.18,3.49,75.0,63.42,49.76,22.69,0.5987,9,1,1
278.85,98772.4,0.8677,20.0,6.77,93.01,204.73,145.19,19.28,0.8955,7,1,1
346.31,98145.1,0.95,32.27,8.73,95.03,240.36,142.64,33.44,0.9324,7,1,1
281.67,98592.2,0.827,32.53,10.63,90.97,194.0,143.98,33.73,0.8277,10,0,1
29.65,100833.3,0.35,33.38,3.4,70.0,15.92,8.7,34.79,0.3523,4,0,0
146.78,100133.3,0.7104,27.05,5.46,84.33,102.98,70.51,25.69,0.7181,9,1,1
313.38,98000.0,0.918,20.0,7.98,95.8,240.9,180.0,18.63,0.9256,9,1,1
20.75,101393.1,0.293,36.84,1.46,55.14,14.87,12.72,36.9,0.2988,6,1,0
279.19,98063.2,0.8781,23.94,5.87,94.16,210.12,176.25,23.21,0.8926,6,1,1
95.63,100444.9,0.6,20.85,3.0,76.77,79.12,46.65,19.76,0.5748,6,1,1
289.47,98220.2,0.8855,30.36,8.11,93.46,202.71,151.64,30.17,0.8614,12,0,1
0.88,102967.7,0.08,28.14,0.26,20.0,0.62,0.39,29.45,0.0817,4,0,0
21.29,100861.2,0.313,19.52,0.74,52.41,13.58,8.14,20.91,0.3026,6,1,0
144.11,99653.4,0.6932,29.6,3.0,77.21,86.89,54.29,30.68,0.6784,6,1,1
16.29,100934.9,0.2123,36.32,1.81,49.06,12.24,8.51,35.31,0.2228,12,0,0
343.97,98003.5,0.9463,20.47,10.35,100.0,250.0,180.0,20.66,0.9414,7,1,1
15.19,100774.4,0.2003,34.19,0.42,42.67,11.55,8.92,34.48,0.2111,5,0,0
15.98,101228.1,0.2354,22.23,0.91,43.98,9.42,7.37,21.97,0.2397,10,0,0
8.44,101614.1,0.1299,31.15,1.56,40.6,4.79,2.83,32.02,0.1125,12,0,0
189.6,99556.2,0.7518,20.0,3.14,85.52,109.99,69.19,20.81,0.7238,9,1,1
228.98,99047.3,0.7564,25.64,3.0,89.9,167.87,137.98,23.74,0.7321,6,1,1
209.26,99001.5,0.7634,23.04,6.44,88.16,123.01,74.19,22.24,0.7908,10,0,1
23.39,101147.2,0.2887,27.04,2.69,53.96,13.48,10.8,28.51,0.2871,4,0,0
242.04,98990.5,0.7838,26.19,7.34,88.13,151.56,97.92,27.64,0.8099,6,1,1
8.79,101996.7,0.1755,28.72,1.07,24.87,5.56,3.18,28.28,0.1713,12,0,0
2.63,101951.6,0.0864,23.82,0.86,23.16,1.5,1.17,23.34,0.106,12,0,0
24.31,101174.2,0.35,31.35,3.03,63.06,18.4,14.72,32.39,0.3651,1,0,0
112.55,100500.0,0.6808,34.45,3.0,84.13,89.41,64.9,32.58,0.6765,9,1,1
138.41,100008.7,0.6916,25.02,4.83,79.07,79.47,56.14,25.98,0.6971,11,0,1
26.11,100788.9,0.3092,23.34,3.44,66.92,20.0,15.0,25.26,0.3172,1,0,0
207.83,99270.9,0.7526,21.42,6.74,90.78,144.78,101.05,21.11,0.733,11,0,1
16.38,100641.0,0.236,31.35,1.26,47.57,11.14,5.81,29.41,0.2253,9,1,0
182.72,99757.6,0.6769,32.94,5.76,83.55,130.58,103.56,32.34,0.6471,7,1,1
126.34,100212.2,0.6709,23.22,4.07,78.92,73.59,53.15,24.74,0.6891,6,1,1
13.22,101728.8,0.1921,24.59,1.27,40.35,10.32,9.09,23.88,0.1773,6,1,0
26.49,100500.0,0.3272,20.22,3.41,62.64,13.93,8.81,19.4,0.3377,2,0,0
21.11,101074.3,0.2492,37.78,2.35,56.36,16.62,9.67,39.28,0.2356,7,1,0
12.82,101082.1,0.1937,23.41,0.33,39.1,7.18,6.22,22.77,0.1832,4,0,0
187.95,99490.9,0.7286,23.99,4.96,82.89,139.55,90.34,25.16,0.7314,6,1,1
294.28,98747.7,0.9106,22.87,8.59,92.78,225.52,152.25,24.0,0.9392,8,1,1
8.52,101752.7,0.1919,18.14,0.83,38.64,6.42,4.03,17.27,0.2028,7,1,0
22.82,100500.0,0.2976,20.78,2.09,61.06,12.85,9.74,21.66,0.3142,6,1,0
140.95,100045.1,0.6819,30.04,4.06,80.69,80.31,46.04,31.31,0.6735,1,0,1
166.79,99508.8,0.7067,22.33,3.84,79.76,92.21,72.57,22.78,0.733,2,0,1
90.89,100500.0,0.6359,33.83,3.67,76.89,62.96,40.0,35.16,0.6563,8,1,1
18.7,101153.6,0.2474,28.33,1.27,55.61,12.63,10.88,26.93,0.2329,7,1,0
276.57,98787.2,0.7919,31.56,4.27,91.44,170.35,137.7,31.44,0.8174,6,1,1
170.0,99263.7,0.7093,27.55,4.01,86.27,118.64,69.06,28.93,0.6804,7,1,1
23.83,100706.3,0.3263,21.31,0.42,63.15,15.15,11.42,22.46,0.3312,1,0,0
214.37,99813.4,0.7617,29.47,6.07,89.7,127.23,108.13,29.79,0.7418,6,1,1
16.33,101282.7,0.2224,35.3,2.04,49.16,13.14,8.47,34.87,0.2333,9,1,0
289.28,98366.3,0.8645,24.02,5.48,95.15,217.89,142.06,25.86,0.8683,6,1,1
282.64,98411.9,0.8173,24.4,10.62,91.3,224.98,162.48,22.7,0.7875,12,0,1
99.66,100181.5,0.6267,22.59,3.0,81.48,56.09,40.82,23.42,0.6212,8,1,1
213.86,99084.4,0.7784,32.5,7.56,86.95,122.17,79.04,33.14,0.7798,7,1,1
22.68,101350.0,0.2695,37.97,3.33,52.83,19.75,15.0,37.87,0.2521,1,0,0
242.55,98616.9,0.7607,22.08,8.22,92.77,160.28,89.32,23.49,0.7346,9,1,1
178.31,99417.6,0.7307,23.88,3.39,82.87,105.43,77.79,23.66,0.7088,8,1,1
19.75,101475.9,0.2489,35.96,0.82,57.78,15.56,9.71,35.88,0.2321,9,1,0
23.52,100799.6,0.3188,24.41,2.76,53.63,12.08,7.26,26.24,0.3259,8,1,0
313.6,98093.6,0.8891,24.21,5.24,97.73,250.0,180.0,23.82,0.8885,9,1,1
0.18,102063.6,0.08,22.25,0.32,20.0,0.11,0.08,22.8,0.0715,11,0,0
278.94,98518.5,0.8761,24.1,7.38,92.92,193.5,147.34,23.67,0.8756,9,1,1
214.47,99204.0,0.7892,28.1,6.73,87.2,122.07,101.75,29.01,0.78,7,1,1
281.54,98463.9,0.8239,24.31,4.47,96.79,170.32,135.44,23.49,0.8236,9,1,1
16.23,101239.7,0.2265,19.01,0.5,50.74,8.42,6.93,17.9,0.2311,1,0,0
3.46,102752.9,0.0909,20.97,0.25,26.44,1.73,0.88,20.56,0.0951,3,0,0
343.57,98000.0,0.95,23.19,7.2,99.45,250.0,180.0,21.53,0.9256,8,1,1
13.43,101644.0,0.1849,18.22,2.55,39.53,10.13,7.83,18.36,0.1694,11,0,0
112.69,100482.3,0.6621,22.54,3.93,80.87,93.04,63.23,24.08,0.6738,8,1,1
29.38,100500.0,0.326,31.25,1.72,65.94,20.0,11.78,30.31,0.3109,3,0,0
15.98,101237.7,0.2018,33.58,1.38,48.7,10.54,7.99,35.15,0.2068,3,0,0
0.25,102812.9,0.1159,36.21,0.34,23.21,0.17,0.12,34.6,0.1322,11,0,0
187.33,99823.8,0.6882,31.56,5.7,84.92,138.62,90.01,29.83,0.6684,10,0,1
238.29,99012.0,0.8331,23.5,9.01,83.85,165.38,138.48,22.95,0.8582,7,1,1
5.99,102103.3,0.1459,19.19,1.57,27.92,4.85,2.94,19.99,0.1393,7,1,0
13.94,102396.9,0.197,37.63,0.0,40.29,11.86,9.72,36.69,0.1849,2,0,0
16.92,101428.2,0.2308,21.28,2.65,42.76,9.03,4.91,22.7,0.2382,5,0,0
20.31,100734.9,0.2543,33.41,2.6,62.64,12.51,8.4,33.66,0.2597,1,0,0
151.92,99933.0,0.6946,32.65,6.19,86.54,84.12,47.99,31.06,0.698,6,1,1
7.07,101745.8,0.1693,32.48,0.45,31.23,5.34,4.53,31.38,0.1616,7,1,0
7.3,102591.8,0.1421,36.21,0.4,33.01,6.03,4.97,36.16,0.1371,3,0,0
161.57,99840.8,0.7501,30.04,3.6,82.97,129.49,77.93,29.94,0.7288,8,1,1
14.21,101442.1,0.2041,34.11,1.26,42.46,9.59,7.19,35.45,0.1898,2,0,0
306.66,98235.5,0.8804,20.32,7.91,94.61,199.22,118.16,21.52,0.8798,4,0,1
137.5,100143.9,0.7188,25.46,4.53,78.34,84.03,53.74,26.47,0.7156,11,0,1
9.81,102207.8,0.2146,26.11,1.44,36.09,7.19,3.84,24.56,0.2185,9,1,0
2.09,102737.0,0.1257,29.98,0.69,27.43,1.49,1.15,29.59,0.1388,10,0,0
5.94,102359.5,0.1195,26.33,0.81,25.59,3.2,1.9,26.71,0.1144,5,0,0
1.6,102676.5,0.1191,34.27,0.2,23.63,1.03,0.85,33.35,0.1342,4,0,0
4.1,101856.8,0.0878,36.01,0.0,24.08,3.69,2.45,35.78,0.095,6,1,0
156.18,99732.8,0.7059,22.09,3.82,82.13,115.03,68.64,20.72,0.6993,7,1,1
104.83,100455.4,0.616,25.98,5.33,78.13,63.17,42.19,27.76,0.621,8,1,1
16.97,100791.4,0.2541,21.55,1.37,50.98,9.93,6.56,23.22,0.2701,9,1,0
20.7,100681.8,0.2575,27.0,0.6,56.66,13.99,8.25,26.57,0.27,3,0,0
210.88,99017.7,0.7606,24.31,4.78,85.08,151.0,104.76,23.32,0.754,6,1,1
16.73,100839.2,0.2077,37.26,0.42,48.27,8.45,6.43,37.17,0.219,9,1,0
267.38,98231.1,0.8428,30.48,5.01,96.53,218.49,135.28,30.58,0.8645,9,1,1
26.69,100500.0,0.318,25.07,2.16,60.12,20.0,14.86,25.98,0.332,9,1,0
13.87,101097.9,0.2083,29.25,1.83,42.93,8.39,6.52,29.86,0.2121,1,0,0
138.95,99933.0,0.6919,30.99,4.93,75.0,94.93,68.45,29.14,0.6651,7,1,1
81.9,100080.7,0.6238,26.14,3.0,76.7,52.93,40.0,26.69,0.6343,3,0,1
13.32,101658.7,0.1996,28.95,1.64,39.53,10.01,7.35,27.02,0.1833,2,0,0
0.95,103000.0,0.0934,21.68,0.82,20.0,0.79,0.49,21.38,0.103,10,0,0
0.3,102623.1,0.08,33.27,0.49,23.83,0.23,0.19,31.49,0.0899,1,0,0
106.34,100218.6,0.6422,21.65,3.0,75.0,74.11,52.77,23.5,0.6137,6,1,1
19.24,100862.2,0.2703,36.31,3.03,56.31,15.71,10.43,37.79,0.2828,12,0,0
136.04,99875.8,0.6701,22.99,3.35,77.74,101.16,85.46,22.55,0.6715,9,1,1
2.19,102506.2,0.1213,34.93,0.0,23.81,1.65,1.05,33.23,0.1187,10,0,0
1.52,101930.0,0.0968,31.01,0.9,22.9,1.29,0.76,29.82,0.0898,8,1,0
181.11,99688.9,0.722,22.25,4.29,84.02,102.08,77.37,23.7,0.7302,3,0,1
16.89,101438.3,0.2241,26.13,1.44,49.03,11.75,9.52,27.78,0.2369,6,1,0
8.8,101595.3,0.1954,29.7,0.94,23.05,5.14,2.96,28.38,0.2092,3,0,0
11.01,101188.0,0.1915,29.66,1.2,34.67,9.56,8.2,30.77,0.1966,10,0,0
9.06,101956.1,0.1754,31.32,1.08,38.21,4.88,4.37,31.52,0.1653,3,0,0
15.36,101566.9,0.2401,30.19,1.52,46.16,10.78,8.42,30.48,0.236,8,1,0
